Código,Descripción,tipo,grupo,nivel,padre,es_titular,prefijo
301020308000,IMPUESTO SOBRE EL PRECIO DE VENTA AL PÚBLICO DE OTRAS BEBIDAS HASTA 50.0° G.L. IMPORTADAS,T,INGRESO,3,301020000000,True,301
301020309000,IMPUESTO SOBRE EXPEDICIÓN AL PÚBLICO DE ESPECIES ALCOHÓLICAS IMPORTADAS,T,INGRESO,3,301020000000,True,301
301020310000,IMPUESTO SOBRE EXPEDICIÓN AL PÚBLICO DE ESPECIES ALCOHÓLICAS NACIONALES,T,INGRESO,3,301020000000,True,301
301020311000,"IMPUESTO SOBRE LA VENTA DE CIGARRILLOS, TABACOS Y PICADURAS IMPORTADAS",T,INGRESO,3,301020000000,True,301
301020312000,"IMPUESTO SOBRE LA VENTA DE CIGARRILLOS, TABACOS Y PICADURAS DE PRODUCCIÓN NACIONAL",T,INGRESO,3,301020000000,True,301
301020313000,IMPUESTO A LA PRODUCCIÓN DE FÓSFOROS,T,INGRESO,3,301020000000,True,301
301020314000,VENTAJAS ESPECIALES POR FABRICACIÓN DE FÓSFOROS,T,INGRESO,3,301020000000,True,301
301020315000,IMPUESTO AL CONSUMO PROPIO DE GASOLINA,T,INGRESO,3,301020000000,True,301
301020316000,IMPUESTO AL CONSUMO GENERAL A LA GASOLINA,T,INGRESO,3,301020000000,True,301
301020317000,IMPUESTO AL CONSUMO PROPIO DE OTROS DERIVADOS DEL PETRÓLEO,T,INGRESO,3,301020000000,True,301
301020318000,IMPUESTO AL CONSUMO GENERAL DE OTROS DERIVADOS DEL PETRÓLEO,T,INGRESO,3,301020000000,True,301
301020319000,IMPUESTO SOBRE TELECOMUNICACIONES,T,INGRESO,3,301020000000,True,301
301020320000,IMPUESTO AL VALOR AGREGADO SOBRE LA IMPORTACIÓN DE BIENES Y SERVICIOS,T,INGRESO,3,301020000000,True,301
301020321000,"IMPUESTO AL VALOR AGREGADO SOBRE LA PRODUCCIÓN, DISTRIBUCIÓN Y COMERCIALIZACIÓN DE BIENES Y SERVICIOS",T,INGRESO,3,301020000000,True,301
301020322000,"IMPUESTO AL VALOR AGREGADO SOBRE LOS HECHOS IMPONIBLES REALIZADOS POR EMPRESAS PÚBLICAS, INSTITUTOS AUTÓNOMOS Y DEMÁS ENTES DESCENTRALIZADOS",T,INGRESO,3,301020000000,True,301
301020323000,REPAROS ADMINISTRATIVOS A IMPUESTOS AL VALOR AGREGADO,T,INGRESO,3,301020000000,True,301
301020324000,IMPUESTO AL DÉBITO BANCARIO,T,INGRESO,3,301020000000,True,301
301020325000,REPAROS ADMINISTRATIVOS AL IMPUESTO AL DÉBITO BANCARIO,T,INGRESO,3,301020000000,True,301
301020326000,IMPUESTO AL CONSUMO PROPIO DE HIDROCARBUROS GASEOSOS,T,INGRESO,3,301020000000,True,301
301020400000,IMPUESTOS A LAS ACTIVIDADES DE JUEGOS DE ENVITE O AZAR,T,INGRESO,3,301020000000,True,301
301020401000,IMPUESTOS SOBRE CASINOS Y SALAS DE BINGO,T,INGRESO,3,301020000000,True,301
301020402000,IMPUESTOS DE EXPLOTACIÓN DE MÁQUINAS TRAGANÍQUELES,T,INGRESO,3,301020000000,True,301
301020403000,"REPAROS ADMINISTRATIVOS IMPUESTO CASINOS, SALAS DE JUEGO Y MÁQUINAS TRAGANÍQUELES",T,INGRESO,3,301020000000,True,301
301020404000,IMPUESTO A LA OPERACIÓN DE JUEGOS DE LOTERÍA,T,INGRESO,3,301020000000,True,301
301020405000,IMPUESTO A LAS APUESTAS SOBRE LA EXPLOTACIÓN DE ESPECTÁCULOS HÍPICOS,T,INGRESO,3,301020000000,True,301
301020406000,IMPUESTO SOBRE LA ORGANIZACIÓN EN GENERAL DE JUEGOS DE ENVITE O AZAR,T,INGRESO,3,301020000000,True,301
301020407000,IMPUESTO SOBRE APUESTAS DEPORTIVAS,T,INGRESO,3,301020000000,True,301
301020408000,"REPAROS ADMINISTRATIVOS IMPUESTO A LA OPERACIÓN DE JUEGOS DE LOTERÍA, APUESTAS SOBRE LA EXPLOTACIÓN DE ESPECTÁCULOS HÍPICOS Y ORGANIZACIÓN EN GENERAL DE JUEGOS DE ENVITE O AZAR Y APUESTAS DEPORTIVAS",T,INGRESO,3,301020000000,True,301
301020500000,INMUEBLES URBANOS,T,INGRESO,3,301020000000,True,301
301020600000,PARTICIPACIÓN EN EL IMPUESTO A LA PROPIEDAD RURAL,T,INGRESO,3,301020000000,True,301
301020700000,PATENTE DE INDUSTRIA Y COMERCIO,T,INGRESO,3,301020000000,True,301
301020800000,PATENTE DE VEHÍCULO,T,INGRESO,3,301020000000,True,301
301020900000,PROPAGANDA COMERCIAL,T,INGRESO,3,301020000000,True,301
301021000000,ESPECTÁCULOS PÚBLICOS,T,INGRESO,2,301000000000,True,301
301021100000,APUESTAS LÍCITAS,T,INGRESO,3,301021000000,True,301
301021200000,DEUDAS MOROSAS,T,INGRESO,3,301021000000,True,301
301029900000,OTROS IMPUESTOS INDIRECTOS,T,INGRESO,3,301000000000,True,301
301030000000,INGRESOS POR TASAS,T,INGRESO,2,301000000000,True,301
301030100000,DERECHOS DE TRÁNSITO TERRESTRE,T,INGRESO,3,301030000000,True,301
301030200000,DERECHOS A EXAMEN,T,INGRESO,3,301030000000,True,301
301030300000,"DERECHOS DE EXPEDICIÓN, RENOVACIÓN Y REVÁLIDA DE LICENCIAS",T,INGRESO,3,301030000000,True,301
301030400000,DERECHOS DE REGISTRO Y TRASPASO,T,INGRESO,3,301030000000,True,301
301030500000,DERECHOS DE PLACAS IDENTIFICADORAS,T,INGRESO,3,301030000000,True,301
301030600000,DERECHOS POR REVISIÓN ANUAL,T,INGRESO,3,301030000000,True,301
301030700000,DERECHOS POR REMOCIÓN O ARRASTRE DE VEHÍCULOS,T,INGRESO,3,301030000000,True,301
301030800000,DERECHOS POR ESTACIONAMIENTO DE VEHÍCULOS,T,INGRESO,3,301030000000,True,301
301030900000,PERMISO PARA USO DE RUTAS EXTRAURBANAS,T,INGRESO,3,301030000000,True,301
301031000000,COPIAS DE DOCUMENTOS,T,INGRESO,2,301000000000,True,301
301031100000,TASAS PARA EL USO DE AERONAVES Y POR LICENCIAS DE PERSONAL AERONÁUTICO,T,INGRESO,3,301031000000,True,301
301031200000,TASAS AEROPORTUARIAS,T,INGRESO,3,301031000000,True,301
301031300000,TASAS POR USO DE CANALES DE NAVEGACIÓN,T,INGRESO,3,301031000000,True,301
301031400000,PATENTE DE NAVEGACIÓN,T,INGRESO,3,301031000000,True,301
301031500000,EXPEDICIÓN DE LICENCIAS DE NAVEGACIÓN,T,INGRESO,3,301031000000,True,301
301031600000,SERVICIO DE TELECOMUNICACIONES,T,INGRESO,3,301031000000,True,301
301031700000,PERMISOS PARA ESTACIONES PRIVADAS DE RADIOCOMUNICACIONES,T,INGRESO,3,301031000000,True,301
301031800000,DERECHOS DE PILOTAJES,T,INGRESO,3,301031000000,True,301
301031900000,HABILITACIÓN DE PILOTAJE,T,INGRESO,3,301031000000,True,301
301032000000,SERVICIOS DE REMOLCADORES,T,INGRESO,2,301000000000,True,301
301032100000,HABILITACIÓN DE REMOLCADORES,T,INGRESO,3,301032000000,True,301
301032200000,HABILITACIÓN DE CAPITANÍAS DE PUERTO,T,INGRESO,3,301032000000,True,301
301032300000,OTROS SERVICIOS DE CAPITANÍAS DE PUERTO,T,INGRESO,3,301032000000,True,301
301032400000,TASAS DE FAROS Y BOYAS,T,INGRESO,3,301032000000,True,301
301032500000,SERVICIOS DE ADUANA,T,INGRESO,3,301032000000,True,301
301032600000,HABILITACIÓN DE ADUANAS,T,INGRESO,3,301032000000,True,301
301032700000,DERECHOS DE ALMACENAJE,T,INGRESO,3,301032000000,True,301
301032800000,CORRETAJE DE BULTOS POSTALES,T,INGRESO,3,301032000000,True,301
301032900000,"SERVICIOS DE CONSULTA SOBRE CLASIFICACIÓN ARANCELARIA, VALORACIÓN ADUANERA Y ANÁLISIS DE LABORATORIO",T,INGRESO,3,301032000000,True,301
301033000000,"BANDAS DE GARANTÍA, CÁPSULAS Y SELLOS",T,INGRESO,2,301000000000,True,301
301033100000,SERVICIO DE PEAJE,T,INGRESO,3,301033000000,True,301
301033200000,SERVICIO DE RIEGO Y DRENAJE,T,INGRESO,3,301033000000,True,301
301033300000,ESTAMPILLAS FISCALES,T,INGRESO,3,301033000000,True,301
301033400000,PAPEL SELLADO,T,INGRESO,3,301033000000,True,301
301033500000,DERECHOS DE TRASLADO,T,INGRESO,3,301033000000,True,301
301033600000,SERVICIOS SANITARIOS MARÍTIMOS,T,INGRESO,3,301033000000,True,301
301033700000,SERVICIOS HOSPITALARIOS,T,INGRESO,3,301033000000,True,301
301033800000,VENTA DE COPIAS DE PLANOS,T,INGRESO,3,301033000000,True,301
301033900000,"DERECHOS DE CONTRASTE, VERIFICACIÓN Y ESTUDIOS",T,INGRESO,3,301033000000,True,301
301034000000,PATENTE DE PESCA DE PERLAS,T,INGRESO,2,301000000000,True,301
301034100000,LICENCIA DE CAZA,T,INGRESO,3,301034000000,True,301
301034200000,DERECHOS DE CANCILLERÍA,T,INGRESO,3,301034000000,True,301
301034300000,DEPÓSITOS POR EL INGRESO AL PAÍS DE EXTRANJEROS,T,INGRESO,3,301034000000,True,301
301034400000,REGISTRO SANITARIO,T,INGRESO,3,301034000000,True,301
301034500000,DERECHOS DE ANÁLISIS DE SUSTANCIAS QUÍMICAS,T,INGRESO,3,301034000000,True,301
301034600000,DERECHOS CONSULARES,T,INGRESO,3,301034000000,True,301
301034700000,MATRÍCULA PARA IMPORTAR Y EXPORTAR SUSTANCIAS ESTUPEFACIENTES Y PSICOTRÓPICAS,T,INGRESO,3,301034000000,True,301
301034800000,PERMISOS MUNICIPALES,T,INGRESO,3,301034000000,True,301
301034900000,CERTIFICACIONES Y SOLVENCIAS,T,INGRESO,3,301034000000,True,301
301035000000,SERVICIO DE ENERGÍA ELÉCTRICA,T,INGRESO,2,301000000000,True,301
301035100000,SERVICIO DE DISTRIBUCIÓN DE AGUA,T,INGRESO,3,301035000000,True,301
301035200000,SERVICIO DE GAS DOMÉSTICO,T,INGRESO,3,301035000000,True,301
301035300000,MENSURA Y DESLINDE,T,INGRESO,3,301035000000,True,301
301035400000,ASEO DOMICILIARIO,T,INGRESO,3,301035000000,True,301
301035500000,MATADERO,T,INGRESO,3,301035000000,True,301
301035600000,MERCADO,T,INGRESO,3,301035000000,True,301
301035700000,CEMENTERIO,T,INGRESO,3,301035000000,True,301
301035800000,TERMINAL DE PASAJEROS,T,INGRESO,3,301035000000,True,301
301035900000,DEUDAS MOROSAS POR TASAS,T,INGRESO,3,301035000000,True,301
301039900000,OTROS TIPOS DE TASAS,T,INGRESO,3,301000000000,True,301
301040000000,INGRESOS POR CONTRIBUCIONES ESPECIALES,T,INGRESO,2,301000000000,True,301
301040100000,SOBRE LA PLUSVALÍA INMOBILIARIA,T,INGRESO,3,301040000000,True,301
301040200000,CONTRIBUCIONES POR MEJORAS,T,INGRESO,3,301040000000,True,301
301049900000,OTRAS CONTRIBUCIONES ESPECIALES,T,INGRESO,3,301000000000,True,301
301050000000,INGRESOS POR APORTES Y CONTRIBUCIONES A LA SEGURIDAD SOCIAL,T,INGRESO,2,301000000000,True,301
301050100000,INGRESOS POR APORTES PATRONALES A LA SEGURIDAD SOCIAL,T,INGRESO,3,301050000000,True,301
301050101000,INGRESOS POR APORTES DEL SECTOR PRIVADO,T,INGRESO,3,301050000000,True,301
301050102000,INGRESOS POR APORTES DEL SECTOR PÚBLICO,T,INGRESO,3,301050000000,True,301
301050200000,CONTRIBUCIONES PERSONALES A LA SEGURIDAD SOCIAL,T,INGRESO,3,301050000000,True,301
301050201000,CONTRIBUCIONES DEL SECTOR PRIVADO,T,INGRESO,3,301050000000,True,301
301050202000,CONTRIBUCIONES DEL SECTOR PÚBLICO,T,INGRESO,3,301050000000,True,301
301060000000,INGRESOS DEL DOMINIO PETROLERO,T,INGRESO,2,301000000000,True,301
301060100000,REGALÍAS,T,INGRESO,3,301060000000,True,301
301060101000,REGALÍAS PETROLERAS PRIVADAS,T,INGRESO,3,301060000000,True,301
301060102000,REGALÍAS PETROLERAS PÚBLICAS - CRUDOS Y CONDENSADOS,T,INGRESO,3,301060000000,True,301
301060103000,REGALÍAS PETROLERAS PÚBLICAS - EXTRAPESADO PARA ORIMULSIÓN,T,INGRESO,3,301060000000,True,301
301060104000,REGALÍAS DEL GAS EMPRESAS PRIVADAS,T,INGRESO,3,301060000000,True,301
301060105000,REGALÍAS DEL GAS EMPRESAS PÚBLICAS,T,INGRESO,3,301060000000,True,301
301060200000,IMPUESTO SUPERFICIAL DE HIDROCARBUROS,T,INGRESO,3,301060000000,True,301
301060300000,IMPUESTO DE EXTRACCIÓN,T,INGRESO,3,301060000000,True,301
301060400000,IMPUESTO DE REGISTRO DE EXPORTACIÓN,T,INGRESO,3,301060000000,True,301
301060500000,PARTICIPACIÓN POR AZUFRE,T,INGRESO,3,301060000000,True,301
301060600000,PARTICIPACIÓN POR COQUE,T,INGRESO,3,301060000000,True,301
301060700000,VENTAJAS ESPECIALES PETROLERAS,T,INGRESO,3,301060000000,True,301
301069900000,OTROS INGRESOS DEL DOMINIO PETROLERO,T,INGRESO,3,301000000000,True,301
301070000000,INGRESOS DEL DOMINIO MINERO,T,INGRESO,2,301000000000,True,301
301070100000,SUPERFICIAL MINERO,T,INGRESO,3,301070000000,True,301
301070101000,SUPERFICIAL SOBRE HIERRO,T,INGRESO,3,301070000000,True,301
301070102000,SUPERFICIAL SOBRE ORO Y DIAMANTE,T,INGRESO,3,301070000000,True,301
301070103000,SUPERFICIAL SOBRE OTROS MINERALES,T,INGRESO,3,301070000000,True,301
301070200000,IMPUESTO DE EXPLOTACIÓN,T,INGRESO,3,301070000000,True,301
301070201000,IMPUESTO DE EXPLOTACIÓN SOBRE HIERRO,T,INGRESO,3,301070000000,True,301
301070202000,"IMPUESTO DE EXPLOTACIÓN SOBRE ORO, PLATA, PLATINO Y OTROS METALES ASOCIADOS A ESTE ÚLTIMO",T,INGRESO,3,301070000000,True,301
301070203000,IMPUESTO DE EXPLOTACIÓN SOBRE DIAMANTE Y DEMÁS PIEDRAS PRECIOSAS,T,INGRESO,3,301070000000,True,301
301070204000,IMPUESTO DE EXPLOTACIÓN SOBRE OTROS MINERALES,T,INGRESO,3,301070000000,True,301
301070300000,VENTAJAS ESPECIALES MINERAS,T,INGRESO,3,301070000000,True,301
301070400000,REGALÍA MINERA DE ORO,T,INGRESO,3,301070000000,True,301
301080000000,INGRESOS DEL DOMINIO FORESTAL,T,INGRESO,2,301000000000,True,301
301080100000,IMPUESTO SUPERFICIAL,T,INGRESO,3,301080000000,True,301
301080200000,IMPUESTO DE EXPLOTACIÓN O APROVECHAMIENTO,T,INGRESO,3,301080000000,True,301
301080300000,PERMISO O AUTORIZACIÓN PARA LA EXPLOTACIÓN O APROVECHAMIENTO DE LOS PRODUCTOS FORESTALES,T,INGRESO,3,301080000000,True,301
301080400000,AUTORIZACIÓN PARA DEFORESTACIÓN,T,INGRESO,3,301080000000,True,301
301080500000,AUTORIZACIÓN PARA MOVILIZAR PRODUCTOS FORESTALES,T,INGRESO,3,301080000000,True,301
301080600000,PARTICIPACIÓN POR LA EXPLOTACIÓN EN ZONAS DE RESERVA FORESTAL,T,INGRESO,3,301080000000,True,301
301080700000,VENTAJAS ESPECIALES POR RECURSOS FORESTALES,T,INGRESO,3,301080000000,True,301
301090000000,INGRESOS POR LA VENTA DE BIENES Y SERVICIOS DE LA ADMINISTRACIÓN PÚBLICA,T,INGRESO,2,301000000000,True,301
301090100000,INGRESOS POR LA VENTA DE BIENES,T,INGRESO,3,301090000000,True,301
301090101000,INGRESOS POR LA VENTA DE GACETAS MUNICIPALES Y FORMULARIOS,T,INGRESO,3,301090000000,True,301
301090102000,INGRESOS POR LA VENTA DE PUBLICACIONES OFICIALES Y FORMULARIOS,T,INGRESO,3,301090000000,True,301
301090200000,INGRESOS POR LA VENTA DE SERVICIOS,T,INGRESO,3,301090000000,True,301
301090201000,INGRESOS POR LA VENTA DE PRODUCTOS DE LOTERÍA,T,INGRESO,3,301090000000,True,301
301099900000,INGRESOS POR LA VENTA DE OTROS BIENES Y SERVICIOS,T,INGRESO,3,301000000000,True,301
301100000000,INGRESOS DE LA PROPIEDAD,T,INGRESO,2,301000000000,True,301
301100100000,INTERESES POR PRÉSTAMOS CONCEDIDOS AL SECTOR PRIVADO,T,INGRESO,3,301100000000,True,301
301100200000,INTERESES POR PRÉSTAMOS CONCEDIDOS AL SECTOR PÚBLICO,T,INGRESO,3,301100000000,True,301
301100201000,INTERESES POR PRÉSTAMOS CONCEDIDOS A LA REPÚBLICA,T,INGRESO,3,301100000000,True,301
301100202000,INTERESES POR PRÉSTAMOS CONCEDIDOS A ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES,T,INGRESO,3,301100000000,True,301
301100203000,INTERESES POR PRÉSTAMOS CONCEDIDOS A INSTITUCIONES DE PROTECCIÓN SOCIAL,T,INGRESO,3,301100000000,True,301
301100204000,INTERESES POR PRÉSTAMOS CONCEDIDOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS,T,INGRESO,3,301100000000,True,301
301100205000,INTERESES POR PRÉSTAMOS CONCEDIDOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NO PETROLEROS,T,INGRESO,3,301100000000,True,301
301100206000,INTERESES POR PRÉSTAMOS CONCEDIDOS A ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS,T,INGRESO,3,301100000000,True,301
301100207000,INTERESES POR PRÉSTAMOS CONCEDIDOS A ENTES DESCENTRALIZADOS FINANCIEROS NO BANCARIOS,T,INGRESO,3,301100000000,True,301
301100208000,INTERESES POR PRÉSTAMOS CONCEDIDOS AL PODER ESTADAL,T,INGRESO,3,301100000000,True,301
301100209000,INTERESES POR PRÉSTAMOS CONCEDIDOS AL PODER MUNICIPAL,T,INGRESO,3,301100000000,True,301
301100300000,INTERESES POR PRÉSTAMOS CONCEDIDOS AL SECTOR EXTERNO,T,INGRESO,3,301100000000,True,301
301100400000,INTERESES POR DEPÓSITOS EN INSTITUCIONES FINANCIERAS,T,INGRESO,3,301100000000,True,301
301100401000,INTERESES POR DEPÓSITOS A LA VISTA,T,INGRESO,3,301100000000,True,301
301100402000,INTERESES POR DEPÓSITOS A PLAZO FIJO,T,INGRESO,3,301100000000,True,301
301100500000,INTERESES DE TÍTULOS Y VALORES,T,INGRESO,3,301100000000,True,301
301100501000,INTERESES DE TÍTULOS Y VALORES PRIVADOS,T,INGRESO,3,301100000000,True,301
301100502000,INTERESES DE TÍTULOS Y VALORES PÚBLICOS,T,INGRESO,3,301100000000,True,301
301100503000,INTERESES DE TÍTULOS Y VALORES EXTERNOS,T,INGRESO,3,301100000000,True,301
301100600000,UTILIDADES DE ACCIONES Y PARTICIPACIONES DE CAPITAL,T,INGRESO,3,301100000000,True,301
301100601000,UTILIDADES DE ACCIONES Y PARTICIPACIONES DE CAPITAL DEL SECTOR PRIVADO EMPRESARIAL,T,INGRESO,3,301100000000,True,301
301100602000,"UTILIDADES DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS – DIVIDENDOS DE PETRÓLEOS DE VENEZUELA, S.A (PDVSA)",T,INGRESO,3,301100000000,True,301
301100603000,UTILIDADES DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS – OTRAS EMPRESAS PETROLERAS,T,INGRESO,3,301100000000,True,301
301100604000,UTILIDADES DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NO PETROLEROS,T,INGRESO,3,301100000000,True,301
301100605000,UTILIDADES DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS,T,INGRESO,3,301100000000,True,301
301100606000,UTILIDADES DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ENTES DESCENTRALIZADOS FINANCIEROS NO BANCARIOS,T,INGRESO,3,301100000000,True,301
301100607000,UTILIDADES DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE ORGANISMOS INTERNACIONALES,T,INGRESO,3,301100000000,True,301
301100608000,UTILIDADES DE ACCIONES Y PARTICIPACIONES DE CAPITAL DE OTROS ENTES DEL SECTOR EXTERNO,T,INGRESO,3,301100000000,True,301
301100609000,UTILIDADES NETAS SEMESTRALES BANCO CENTRAL DE VENEZUELA (BCV),T,INGRESO,3,301100000000,True,301
301100700000,UTILIDADES DE EXPLOTACIÓN DE JUEGOS DE AZAR,T,INGRESO,3,301100000000,True,301
301100701000,UTILIDADES DE EXPLOTACIÓN DE JUEGOS DE AZAR POR CONCESIONES,T,INGRESO,3,301100000000,True,301
301100702000,UTILIDADES DE EXPLOTACIÓN DE JUEGOS DE AZAR DE EMPRESAS PÚBLICAS,T,INGRESO,3,301100000000,True,301
301100800000,ALQUILERES,T,INGRESO,3,301100000000,True,301
301100801000,ALQUILERES DE EDIFICIOS Y LOCALES,T,INGRESO,3,301100000000,True,301
301100802000,ALQUILERES DE TIERRAS Y TERRENOS,T,INGRESO,3,301100000000,True,301
301100803000,ALQUILERES DE INSTALACIONES CULTURALES Y RECREATIVAS,T,INGRESO,3,301100000000,True,301
301100804000,"ALQUILERES DE MÁQUINAS Y DEMÁS EQUIPOS DE CONSTRUCCIÓN, CAMPO, INDUSTRIA Y TALLER",T,INGRESO,3,301100000000,True,301
301100805000,"ALQUILERES DE EQUIPOS DE TRANSPORTE, TRACCIÓN Y ELEVACIÓN",T,INGRESO,3,301100000000,True,301
301100806000,ALQUILERES DE EQUIPOS DE TELECOMUNICACIONES Y SEÑALAMIENTO,T,INGRESO,3,301100000000,True,301
301100807000,"ALQUILERES DE EQUIPOS MÉDICO - QUIRÚRGICOS, DENTALES Y DE VETERINARIA",T,INGRESO,3,301100000000,True,301
301100808000,"ALQUILERES DE EQUIPOS CIENTÍFICOS, DE ENSEÑANZA Y RECREACIÓN",T,INGRESO,3,301100000000,True,301
301100809000,"ALQUILERES DE MÁQUINAS, MUEBLES Y DEMÁS EQUIPOS DE OFICINA Y ALOJAMIENTO",T,INGRESO,3,301100000000,True,301
301100899000,ALQUILERES DE OTROS BIENES,T,INGRESO,3,301100000000,True,301
301100900000,DERECHOS SOBRE BIENES INTANGIBLES,T,INGRESO,3,301100000000,True,301
301100901000,MARCAS DE FÁBRICA Y PATENTES DE INVENCIÓN,T,INGRESO,3,301100000000,True,301
301100902000,DERECHOS DE AUTOR,T,INGRESO,3,301100000000,True,301
301100903000,PAQUETES Y PROGRAMAS DE COMPUTACIÓN,T,INGRESO,3,301100000000,True,301
301101000000,CONCESIONES DE BIENES Y SERVICIOS,T,INGRESO,2,301000000000,True,301
301110000000,DIVERSOS INGRESOS,T,INGRESO,2,301000000000,True,301
301110100000,INTERESES MORATORIOS,T,INGRESO,3,301110000000,True,301
301110200000,REPAROS FISCALES,T,INGRESO,3,301110000000,True,301
301110300000,SANCIONES FISCALES,T,INGRESO,3,301110000000,True,301
301110400000,JUICIOS Y COSTAS PROCESALES,T,INGRESO,3,301110000000,True,301
301110401000,INGRESOS POR EL PRINCIPAL EN SENTENCIAS JUDICIALES,T,INGRESO,3,301110000000,True,301
301110402000,COSTAS PROCESALES VARIAS,T,INGRESO,3,301110000000,True,301
301110403000,RESPONSABILIDAD FISCAL,T,INGRESO,3,301110000000,True,301
301110404000,OTRAS DISPOSICIONES LEGALES,T,INGRESO,3,301110000000,True,301
301110405000,INDEMNIZACIÓN POR INCUMPLIMIENTO DE CONTRATOS,T,INGRESO,3,301110000000,True,301
301110406000,JUICIOS Y COSTAS PROCESALES POR IMPUESTO SOBRE LA RENTA,T,INGRESO,3,301110000000,True,301
301110500000,BENEFICIOS EN OPERACIONES CAMBIARIAS,T,INGRESO,3,301110000000,True,301
301110600000,UTILIDAD POR VENTA DE ACTIVOS,T,INGRESO,3,301110000000,True,301
301110700000,INTERESES POR FINANCIAMIENTO DE DEUDAS TRIBUTARIAS,T,INGRESO,3,301110000000,True,301
301110800000,MULTAS Y RECARGOS,T,INGRESO,3,301110000000,True,301
301110900000,REPAROS ADMINISTRATIVOS AL IMPUESTO A LOS ACTIVOS EMPRESARIALES,T,INGRESO,3,301110000000,True,301
301111000000,DIVERSOS REPAROS ADMINISTRATIVOS,T,INGRESO,2,301000000000,True,301
301111100000,INGRESOS EN TRÁNSITO,T,INGRESO,3,301111000000,True,301
301111200000,REPAROS ADMINISTRATIVOS POR IMPUESTOS MUNICIPALES,T,INGRESO,3,301111000000,True,301
301990000000,OTROS INGRESOS ORDINARIOS,T,INGRESO,2,301000000000,True,301
301990100000,OTROS INGRESOS ORDINARIOS,T,INGRESO,3,301990000000,True,301
302000000000,INGRESOS EXTRAORDINARIOS,T,INGRESO,1,300000000000,True,302
302010000000,ENDEUDAMIENTO PÚBLICO INTERNO,T,INGRESO,2,302000000000,True,302
302010100000,COLOCACIÓN DE TÍTULOS Y VALORES DE DEUDA PÚBLICA INTERNA A CORTO PLAZO,T,INGRESO,3,302010000000,True,302
302010101000,COLOCACIÓN DE BONOS A CORTO PLAZO,T,INGRESO,3,302010000000,True,302
302010102000,COLOCACIÓN DE LETRAS DEL TESORO A CORTO PLAZO,T,INGRESO,3,302010000000,True,302
302010200000,OBTENCIÓN DE PRÉSTAMOS INTERNOS A CORTO PLAZO,T,INGRESO,3,302010000000,True,302
302010201000,OBTENCIÓN DE PRÉSTAMOS DEL SECTOR PRIVADO A CORTO PLAZO,T,INGRESO,3,302010000000,True,302
302010202000,OBTENCIÓN DE PRÉSTAMOS DE LA REPÚBLICA A CORTO PLAZO,T,INGRESO,3,302010000000,True,302
302010203000,OBTENCIÓN DE PRÉSTAMOS DE LOS ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES A CORTO PLAZO,T,INGRESO,3,302010000000,True,302
302010204000,OBTENCIÓN DE PRÉSTAMOS DE LAS INSTITUCIONES DE PROTECCIÓN SOCIAL A CORTO PLAZO,T,INGRESO,3,302010000000,True,302
302010205000,OBTENCIÓN DE PRÉSTAMOS DE LOS ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS A CORTO PLAZO,T,INGRESO,3,302010000000,True,302
302010206000,OBTENCIÓN DE PRÉSTAMOS DE LOS ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NO PETROLEROS A CORTO PLAZO,T,INGRESO,3,302010000000,True,302
302010207000,OBTENCIÓN DE PRÉSTAMOS DE ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS A CORTO PLAZO,T,INGRESO,3,302010000000,True,302
302010208000,OBTENCIÓN DE PRÉSTAMOS DE ENTES DESCENTRALIZADOS FINANCIEROS NO BANCARIOS A CORTO PLAZO,T,INGRESO,3,302010000000,True,302
302010209000,OBTENCIÓN DE PRÉSTAMOS DEL PODER ESTADAL A CORTO PLAZO,T,INGRESO,3,302010000000,True,302
302010210000,OBTENCIÓN DE PRÉSTAMOS DEL PODER MUNICIPAL A CORTO PLAZO,T,INGRESO,3,302010000000,True,302
302010300000,COLOCACIÓN DE TÍTULOS Y VALORES DE LA DEUDA PÚBLICA INTERNA A LARGO PLAZO,T,INGRESO,3,302010000000,True,302
